number,time,thscode,open,high,low,close,amount,volume
550,2023-12-05,ICZL.CFE,5511.0000000000,5514.4000000000,5427.2000000000,5436.2000000000,5768292.4600000000,52694.0000000000
549,2023-12-06,ICZL.CFE,5430.0000000000,5505.0000000000,5416.8000000000,5467.4000000000,5641435.5959999999,51642.0000000000
548,2023-12-07,ICZL.CFE,5458.8000000000,5499.4000000000,5414.4000000000,5477.0000000000,6551995.9759999998,60029.0000000000
547,2023-12-08,ICZL.CFE,5481.0000000000,5524.0000000000,5474.2000000000,5498.4000000000,5885417.1960000014,53519.0000000000
546,2023-12-11,ICZL.CFE,5484.4000000000,5588.0000000000,5433.0000000000,5558.2000000000,7518243.2680000002,68289.0000000000
545,2023-12-12,ICZL.CFE,5548.8000000000,5577.0000000000,5543.4000000000,5570.2000000000,5649177.7999999998,50814.0000000000
544,2023-12-13,ICZL.CFE,5558.0000000000,5559.8000000000,5506.4000000000,5513.6000000000,5661386.6080000000,51104.0000000000
543,2023-12-14,ICZL.CFE,5541.0000000000,5569.8000000000,5490.4000000000,5500.0000000000,4925503.5760000004,44540.0000000000
542,2023-12-15,ICZL.CFE,5494.4000000000,5513.0000000000,5410.2000000000,5431.2000000000,6050359.5719999997,55385.0000000000
541,2023-12-18,ICZL.CFE,5420.2000000000,5437.6000000000,5368.6000000000,5383.8000000000,4569668.5480000004,42319.0000000000
540,2023-12-19,ICZL.CFE,5375.2000000000,5406.8000000000,5342.0000000000,5373.2000000000,4275354.9639999997,39793.0000000000
539,2023-12-20,ICZL.CFE,5390.0000000000,5391.4000000000,5310.2000000000,5320.2000000000,4257126.7560000001,39830.0000000000
538,2023-12-21,ICZL.CFE,5303.0000000000,5366.6000000000,5259.0000000000,5335.6000000000,5634228.5839999998,52996.0000000000
537,2023-12-22,ICZL.CFE,5333.6000000000,5371.0000000000,5288.2000000000,5322.4000000000,5570115.4119999995,52328.0000000000
536,2023-12-25,ICZL.CFE,5323.0000000000,5359.0000000000,5294.2000000000,5316.2000000000,3569416.2400000002,33528.0000000000
535,2023-12-26,ICZL.CFE,5313.0000000000,5313.6000000000,5241.0000000000,5270.4000000000,4083189.0600000001,38732.0000000000
534,2023-12-27,ICZL.CFE,5272.2000000000,5301.6000000000,5232.4000000000,5282.8000000000,4065276.3720000000,38581.0000000000
533,2023-12-28,ICZL.CFE,5277.8000000000,5404.8000000000,5271.0000000000,5388.0000000000,5613173.4479999999,52382.0000000000
532,2023-12-29,ICZL.CFE,5385.8000000000,5454.2000000000,5384.2000000000,5431.8000000000,5079182.8080000002,46787.0000000000
531,2024-01-02,ICZL.CFE,5431.8000000000,5438.8000000000,5392.8000000000,5394.2000000000,3324685.5079999999,30655.0000000000
530,2024-01-03,ICZL.CFE,5383.0000000000,5421.4000000000,5362.0000000000,5388.6000000000,3734164.7439999999,34628.0000000000
529,2024-01-04,ICZL.CFE,5382.4000000000,5384.0000000000,5314.0000000000,5347.8000000000,4263140.7520000003,39887.0000000000
528,2024-01-05,ICZL.CFE,5338.0000000000,5361.0000000000,5258.0000000000,5282.2000000000,4788975.4239999996,45095.0000000000
527,2024-01-08,ICZL.CFE,5275.6000000000,5275.6000000000,5124.4000000000,5130.6000000000,6257030.2599999998,60279.0000000000
526,2024-01-09,ICZL.CFE,5141.2000000000,5208.8000000000,5129.0000000000,5155.0000000000,5836536.1480000000,56505.0000000000
525,2024-01-10,ICZL.CFE,5142.0000000000,5207.8000000000,5087.0000000000,5138.8000000000,5721258.7999999998,55534.0000000000
524,2024-01-11,ICZL.CFE,5138.8000000000,5246.8000000000,5129.4000000000,5209.6000000000,5453707.4040000001,52504.0000000000
523,2024-01-12,ICZL.CFE,5196.0000000000,5256.6000000000,5186.8000000000,5188.6000000000,4632093.0039999997,44392.0000000000
522,2024-01-15,ICZL.CFE,5169.0000000000,5238.0000000000,5155.0000000000,5178.2000000000,5196931.2039999999,50038.0000000000
521,2024-01-16,ICZL.CFE,5175.2000000000,5198.8000000000,5105.4000000000,5173.4000000000,5963246.3959999997,57848.0000000000
520,2024-01-17,ICZL.CFE,5162.0000000000,5165.2000000000,5000.2000000000,5017.8000000000,5346562.5199999996,52304.0000000000
519,2024-01-18,ICZL.CFE,5009.6000000000,5068.0000000000,4888.8000000000,5045.0000000000,5172863.9560000002,51968.0000000000
518,2024-01-19,ICZL.CFE,4969.0000000000,5035.0000000000,4935.2000000000,4950.8000000000,5108847.5520000001,51428.0000000000
517,2024-01-22,ICZL.CFE,4946.0000000000,4950.4000000000,4560.8000000000,4645.6000000000,7234389.2400000002,75305.0000000000
516,2024-01-23,ICZL.CFE,4659.0000000000,4849.0000000000,4608.6000000000,4800.4000000000,7805813.0959999999,82012.0000000000
515,2024-01-24,ICZL.CFE,4850.4000000000,4898.4000000000,4683.8000000000,4890.2000000000,7418904.5599999987,77260.0000000000
514,2024-01-25,ICZL.CFE,4856.6000000000,5062.6000000000,4846.4000000000,5060.0000000000,6882368.9639999997,69226.0000000000
513,2024-01-26,ICZL.CFE,5043.0000000000,5056.4000000000,4969.0000000000,4992.6000000000,5012567.5999999996,49945.0000000000
512,2024-01-29,ICZL.CFE,5018.0000000000,5030.0000000000,4886.4000000000,4893.2000000000,5327664.3200000003,53988.0000000000
511,2024-01-30,ICZL.CFE,4856.0000000000,4916.6000000000,4745.2000000000,4767.8000000000,5466962.3119999999,56343.0000000000
510,2024-01-31,ICZL.CFE,4750.0000000000,4799.6000000000,4648.0000000000,4657.4000000000,7037926.4320000000,74594.0000000000
509,2024-02-01,ICZL.CFE,4650.0000000000,4762.4000000000,4596.0000000000,4648.8000000000,6527921.1239999998,69782.0000000000
508,2024-02-02,ICZL.CFE,4673.0000000000,4718.0000000000,4346.6000000000,4512.8000000000,7573183.6919999998,82847.0000000000
507,2024-02-05,ICZL.CFE,4475.0000000000,4585.0000000000,4208.4000000000,4380.0000000000,9248809.1640000008,105377.0000000000
506,2024-02-06,ICZL.CFE,4379.0000000000,4843.8000000000,4360.0000000000,4822.6000000000,9276555.6319999993,99950.0000000000
505,2024-02-07,ICZL.CFE,4805.0000000000,5134.6000000000,4802.0000000000,5128.6000000000,14154916.4279999994,140872.0000000000
504,2024-02-08,ICZL.CFE,5180.0000000000,5399.0000000000,5085.2000000000,5110.6000000000,17702351.3839999996,168495.0000000000
503,2024-02-19,ICZL.CFE,5201.0000000000,5213.0000000000,5025.0000000000,5083.4000000000,9389510.2320000008,92112.0000000000
502,2024-02-20,ICZL.CFE,5067.8000000000,5122.6000000000,5038.6000000000,5097.4000000000,7112795.2599999998,69995.0000000000
501,2024-02-21,ICZL.CFE,5065.0000000000,5248.6000000000,5058.8000000000,5107.2000000000,9703588.5120000001,94047.0000000000
500,2024-02-22,ICZL.CFE,5117.2000000000,5175.0000000000,5097.0000000000,5159.2000000000,7229986.3600000003,70369.0000000000
499,2024-02-23,ICZL.CFE,5180.0000000000,5193.2000000000,5092.0000000000,5186.0000000000,7598869.3159999987,73823.0000000000
498,2024-02-26,ICZL.CFE,5179.8000000000,5247.8000000000,5142.0000000000,5168.2000000000,7640064.1639999999,73623.0000000000
497,2024-02-27,ICZL.CFE,5160.0000000000,5308.8000000000,5146.0000000000,5307.8000000000,7787908.4160000002,74463.0000000000
496,2024-02-28,ICZL.CFE,5319.2000000000,5382.8000000000,5170.2000000000,5175.2000000000,10939185.5559999999,103190.0000000000
495,2024-02-29,ICZL.CFE,5202.0000000000,5362.6000000000,5164.0000000000,5346.4000000000,9398529.7760000005,88875.0000000000
494,2024-03-01,ICZL.CFE,5346.4000000000,5394.4000000000,5319.2000000000,5382.6000000000,7096036.9840000002,66208.0000000000
493,2024-03-04,ICZL.CFE,5390.0000000000,5404.6000000000,5315.0000000000,5377.0000000000,6069801.5400000000,56578.0000000000
492,2024-03-05,ICZL.CFE,5351.0000000000,5377.0000000000,5311.0000000000,5334.8000000000,6314559.5800000001,59014.0000000000
491,2024-03-06,ICZL.CFE,5320.4000000000,5413.4000000000,5291.0000000000,5342.8000000000,6875276.9879999999,64312.0000000000
490,2024-03-07,ICZL.CFE,5352.2000000000,5385.0000000000,5270.8000000000,5272.4000000000,5993744.3959999997,56194.0000000000
489,2024-03-08,ICZL.CFE,5298.0000000000,5368.4000000000,5266.0000000000,5346.2000000000,5897397.6440000003,55520.0000000000
488,2024-03-11,ICZL.CFE,5339.6000000000,5459.2000000000,5335.0000000000,5456.2000000000,6238607.3520000000,57947.0000000000
487,2024-03-12,ICZL.CFE,5457.4000000000,5486.0000000000,5387.0000000000,5427.6000000000,6828649.5559999999,62896.0000000000
486,2024-03-13,ICZL.CFE,5444.0000000000,5469.8000000000,5390.4000000000,5417.0000000000,5551143.7960000001,51162.0000000000
485,2024-03-14,ICZL.CFE,5414.4000000000,5454.4000000000,5353.2000000000,5399.0000000000,4724715.8119999999,43642.0000000000
484,2024-03-15,ICZL.CFE,5363.2000000000,5456.8000000000,5338.8000000000,5452.6000000000,5811080.3679999998,53911.0000000000
483,2024-03-18,ICZL.CFE,5465.0000000000,5536.8000000000,5446.2000000000,5533.0000000000,4786680.6519999998,43646.0000000000
482,2024-03-19,ICZL.CFE,5517.2000000000,5525.6000000000,5465.0000000000,5472.2000000000,4654020.2240000004,42311.0000000000
481,2024-03-20,ICZL.CFE,5470.6000000000,5505.0000000000,5452.0000000000,5486.0000000000,4564160.8600000003,41659.0000000000
480,2024-03-21,ICZL.CFE,5496.8000000000,5512.8000000000,5446.4000000000,5457.8000000000,4572968.8240000000,41773.0000000000
479,2024-03-22,ICZL.CFE,5448.0000000000,5458.8000000000,5343.0000000000,5367.0000000000,6040006.7479999997,56065.0000000000
478,2024-03-25,ICZL.CFE,5352.8000000000,5392.8000000000,5280.2000000000,5293.8000000000,5401020.3039999995,50558.0000000000
477,2024-03-26,ICZL.CFE,5299.6000000000,5317.8000000000,5240.2000000000,5267.4000000000,5734553.1160000004,54258.0000000000
476,2024-03-27,ICZL.CFE,5261.0000000000,5272.4000000000,5145.2000000000,5150.6000000000,5418528.1679999996,51953.0000000000
475,2024-03-28,ICZL.CFE,5169.6000000000,5280.0000000000,5160.0000000000,5216.8000000000,6012470.6760000000,57584.0000000000
474,2024-03-29,ICZL.CFE,5214.0000000000,5293.6000000000,5201.8000000000,5288.4000000000,4821634.7759999996,45985.0000000000
473,2024-04-01,ICZL.CFE,5318.6000000000,5414.8000000000,5315.0000000000,5404.0000000000,4915452.2120000003,45712.0000000000
472,2024-04-02,ICZL.CFE,5392.6000000000,5413.8000000000,5351.8000000000,5381.8000000000,4058466.0400000000,37735.0000000000
471,2024-04-03,ICZL.CFE,5372.4000000000,5379.4000000000,5342.0000000000,5372.0000000000,4038027.6760000000,37639.0000000000
470,2024-04-08,ICZL.CFE,5363.0000000000,5379.0000000000,5282.0000000000,5286.2000000000,4860120.6760000000,45568.0000000000
469,2024-04-09,ICZL.CFE,5291.0000000000,5338.8000000000,5284.2000000000,5334.2000000000,4054439.5000000000,38161.0000000000
468,2024-04-10,ICZL.CFE,5327.4000000000,5330.6000000000,5225.4000000000,5269.0000000000,4861846.6519999998,46073.0000000000
467,2024-04-11,ICZL.CFE,5240.0000000000,5360.0000000000,5233.8000000000,5303.0000000000,5265693.6080000000,49594.0000000000
466,2024-04-12,ICZL.CFE,5315.0000000000,5341.0000000000,5260.0000000000,5263.2000000000,4795827.0439999998,45254.0000000000
465,2024-04-15,ICZL.CFE,5264.8000000000,5385.4000000000,5216.8000000000,5345.0000000000,6576999.7160000000,61873.0000000000
464,2024-04-16,ICZL.CFE,5323.0000000000,5353.6000000000,5175.6000000000,5198.0000000000,6571507.2680000002,62405.0000000000
463,2024-04-17,ICZL.CFE,5246.8000000000,5346.6000000000,5221.0000000000,5341.8000000000,6072018.1720000003,57438.0000000000
462,2024-04-18,ICZL.CFE,5324.4000000000,5424.6000000000,5297.2000000000,5353.4000000000,4263775.3640000001,39791.0000000000
461,2024-04-19,ICZL.CFE,5328.8000000000,5358.8000000000,5271.0000000000,5288.0000000000,4919792.3320000004,46356.0000000000
460,2024-04-22,ICZL.CFE,5269.8000000000,5332.2000000000,5235.6000000000,5246.2000000000,4294414.3760000002,40714.0000000000
459,2024-04-23,ICZL.CFE,5255.0000000000,5285.0000000000,5174.8000000000,5185.6000000000,4471922.2719999999,42948.0000000000
458,2024-04-24,ICZL.CFE,5215.6000000000,5253.6000000000,5160.4000000000,5251.0000000000,3948033.5000000000,37906.0000000000
457,2024-04-25,ICZL.CFE,5229.4000000000,5288.8000000000,5212.0000000000,5246.8000000000,4142807.2319999998,39479.0000000000
456,2024-04-26,ICZL.CFE,5262.0000000000,5391.2000000000,5262.0000000000,5373.4000000000,5783123.0880000014,54249.0000000000
